YEAR,REGION,STATE,OCC2010,OCC2010_COUNTS
2011,11,Massachusetts,2140,103
2011,11,Massachusetts,2150,38
2011,11,Massachusetts,2200,639
2011,11,Massachusetts,2300,176
2011,11,Massachusetts,2310,1047
2011,11,Massachusetts,2320,265
2011,11,Massachusetts,2330,99
2011,11,Massachusetts,2340,436
2011,11,Massachusetts,2400,40
2011,11,Massachusetts,2430,71
2011,11,Massachusetts,2440,28
2011,11,Massachusetts,2540,339
2011,11,Massachusetts,2550,44
2011,11,Massachusetts,2600,52
2011,11,Massachusetts,2630,267
2011,11,Massachusetts,2700,51
2011,11,Massachusetts,2720,149
2011,11,Massachusetts,2740,9
2011,11,Massachusetts,2750,67
2011,11,Massachusetts,2760,19
2011,11,Massachusetts,2800,13
2011,11,Massachusetts,2810,120
2011,11,Massachusetts,2825,41
2011,11,Massachusetts,2840,37
2011,11,Massachusetts,2850,93
2011,11,Massachusetts,2860,43
2011,11,Massachusetts,2900,23
2011,11,Massachusetts,2910,51
2011,11,Massachusetts,2920,25
2011,11,Massachusetts,3000,5
2011,11,Massachusetts,3010,59
2011,11,Massachusetts,3030,25
2011,11,Massachusetts,3040,16
2011,11,Massachusetts,3050,67
2011,11,Massachusetts,3060,346
2011,11,Massachusetts,3110,26
2011,11,Massachusetts,3120,3
2011,11,Massachusetts,3130,895
2011,11,Massachusetts,3140,8
2011,11,Massachusetts,3150,39
2011,11,Massachusetts,3160,65
2011,11,Massachusetts,3200,5
2011,11,Massachusetts,3210,4
2011,11,Massachusetts,3220,23
2011,11,Massachusetts,3230,41
2011,11,Massachusetts,3240,50
2011,11,Massachusetts,3250,30
2011,11,Massachusetts,3260,14
2011,11,Massachusetts,3300,142
2011,11,Massachusetts,3310,69
2011,11,Massachusetts,3320,69
2011,11,Massachusetts,3400,41
2011,11,Massachusetts,3410,131
2011,11,Massachusetts,3500,152
2011,11,Massachusetts,3510,44
2011,11,Massachusetts,3520,11
2011,11,Massachusetts,3530,22
2011,11,Massachusetts,3540,24
2011,11,Massachusetts,3600,646
2011,11,Massachusetts,3610,4
2011,11,Massachusetts,3620,22
2011,11,Massachusetts,3630,37
2011,11,Massachusetts,3640,70
2011,11,Massachusetts,3650,238
2011,11,Massachusetts,3700,15
2011,11,Massachusetts,3710,32
2011,11,Massachusetts,3720,13
2011,11,Massachusetts,3730,24
2011,11,Massachusetts,3740,109
2011,11,Massachusetts,3750,9
2011,11,Massachusetts,3800,80
2011,11,Massachusetts,3820,185
2011,11,Massachusetts,3900,4
2011,11,Massachusetts,3910,16
2011,11,Massachusetts,3930,271
2011,11,Massachusetts,3940,20
2011,11,Massachusetts,3950,133
2011,11,Massachusetts,4000,618
2011,11,Massachusetts,4010,130
2011,11,Massachusetts,4030,274
2011,11,Massachusetts,4040,119
2011,11,Massachusetts,4050,109
2011,11,Massachusetts,4060,119
2011,11,Massachusetts,4110,717
2011,11,Massachusetts,4120,55
2011,11,Massachusetts,4130,137
2011,11,Massachusetts,4140,89
2011,11,Massachusetts,4150,87
2011,11,Massachusetts,4200,58
2011,11,Massachusetts,4210,58
2011,11,Massachusetts,4220,662
2011,11,Massachusetts,4230,346
2011,11,Massachusetts,4240,15
2011,11,Massachusetts,4250,381
2011,11,Massachusetts,4300,13
2011,11,Massachusetts,4320,45
2011,11,Massachusetts,4340,10
2011,11,Massachusetts,4350,68
2011,11,Massachusetts,4400,7
2011,11,Massachusetts,4420,9
2011,11,Massachusetts,4430,64
2011,11,Massachusetts,4460,15
2011,11,Massachusetts,4500,27
2011,11,Massachusetts,4510,193
2011,11,Massachusetts,4520,56
2011,11,Massachusetts,4530,19
2011,11,Massachusetts,4540,38
2011,11,Massachusetts,4600,444
2011,11,Massachusetts,4610,286
2011,11,Massachusetts,4620,304
2011,11,Massachusetts,4640,67
2011,11,Massachusetts,4650,29
2011,11,Massachusetts,4700,1054
2011,11,Massachusetts,4720,1083
2011,11,Massachusetts,4740,36
2011,11,Massachusetts,4750,20
2011,11,Massachusetts,4760,1032
2011,11,Massachusetts,4800,52
2011,11,Massachusetts,4810,123
2011,11,Massachusetts,4820,113
2011,11,Massachusetts,4830,25
2011,11,Massachusetts,4840,193
2011,11,Massachusetts,4850,386
2011,11,Massachusetts,4900,29
2011,11,Massachusetts,4920,224
2011,11,Massachusetts,4930,13
2011,11,Massachusetts,4940,21
2011,11,Massachusetts,4950,49
2011,11,Massachusetts,4965,60
2011,11,Massachusetts,5000,376
2011,11,Massachusetts,5010,12
2011,11,Massachusetts,5020,10
2011,11,Massachusetts,5030,2
2011,11,Massachusetts,5100,37
2011,11,Massachusetts,5110,151
2011,11,Massachusetts,5120,426
2011,11,Massachusetts,5140,41
2011,11,Massachusetts,5150,8
2011,11,Massachusetts,5160,130
2011,11,Massachusetts,5165,36
2011,11,Massachusetts,5200,2
2011,11,Massachusetts,5220,13
2011,11,Massachusetts,5230,4
2011,11,Massachusetts,5240,691
2011,11,Massachusetts,5250,5
2011,11,Massachusetts,5260,138
2011,11,Massachusetts,5300,29
2011,11,Massachusetts,5310,68
2011,11,Massachusetts,5320,51
2011,11,Massachusetts,5330,17
2011,11,Massachusetts,5340,3
2011,11,Massachusetts,5350,43
2011,11,Massachusetts,5360,8
2011,11,Massachusetts,5400,377
2011,11,Massachusetts,5410,32
2011,11,Massachusetts,5420,19
2011,11,Massachusetts,5500,2
2011,11,Massachusetts,5510,94
2011,11,Massachusetts,5520,55
2011,11,Massachusetts,5530,8
2011,11,Massachusetts,5540,49
2011,11,Massachusetts,5550,95
2011,11,Massachusetts,5560,12
2011,11,Massachusetts,5600,87
2011,11,Massachusetts,5610,174
2011,11,Massachusetts,5620,396
2011,11,Massachusetts,5630,9
2011,11,Massachusetts,5700,1237
2011,11,Massachusetts,5800,48
2011,11,Massachusetts,5810,134
2011,11,Massachusetts,5820,103
2011,11,Massachusetts,5840,78
2011,11,Massachusetts,5850,30
2011,11,Massachusetts,5860,359
2011,11,Massachusetts,5900,23
2011,11,Massachusetts,5910,4
2011,11,Massachusetts,5920,4
2011,11,Massachusetts,5940,177
2011,11,Massachusetts,6005,7
2011,11,Massachusetts,6010,1
2011,11,Massachusetts,6040,6
2011,11,Massachusetts,6050,78
2011,11,Massachusetts,6100,30
2011,11,Massachusetts,6120,5
2011,11,Massachusetts,6130,8
2011,11,Massachusetts,6200,199
2011,11,Massachusetts,6210,4
2011,11,Massachusetts,6220,40
2011,11,Massachusetts,6230,401
2011,11,Massachusetts,6240,33
2011,11,Massachusetts,6250,4
2011,11,Massachusetts,6260,417
2011,11,Massachusetts,6300,6
2011,11,Massachusetts,6320,56
2011,11,Massachusetts,6330,17
2011,11,Massachusetts,6355,206
2011,11,Massachusetts,6360,10
2011,11,Massachusetts,6400,6
2011,11,Massachusetts,6420,188
2011,11,Massachusetts,6430,2
2011,11,Massachusetts,6440,152
2011,11,Massachusetts,6460,18
2011,11,Massachusetts,6500,2
2011,11,Massachusetts,6515,48
2011,11,Massachusetts,6520,39
2011,11,Massachusetts,6530,12
2011,11,Massachusetts,6600,6
2011,11,Massachusetts,6660,18
2011,11,Massachusetts,6700,6
2011,11,Massachusetts,6710,9
2011,11,Massachusetts,6720,13
2011,11,Massachusetts,6730,20
2011,11,Massachusetts,6740,3
2011,11,Massachusetts,6765,8
2011,11,Massachusetts,6820,2
2011,11,Massachusetts,6830,2
2011,11,Massachusetts,6940,3
2011,11,Massachusetts,7000,50
2011,11,Massachusetts,7010,69
2011,11,Massachusetts,7020,35
2011,11,Massachusetts,7030,1
2011,11,Massachusetts,7040,8
2011,11,Massachusetts,7100,1
2011,11,Massachusetts,7110,5
2011,11,Massachusetts,7120,11
2011,11,Massachusetts,7130,8
2011,11,Massachusetts,7140,20
2011,11,Massachusetts,7150,31
2011,11,Massachusetts,7160,5
2011,11,Massachusetts,7200,161
2011,11,Massachusetts,7210,45
2011,11,Massachusetts,7220,39
2011,11,Massachusetts,7240,18
2011,11,Massachusetts,7260,8
2011,11,Massachusetts,7300,5
2011,11,Massachusetts,7315,107
2011,11,Massachusetts,7320,8
2011,11,Massachusetts,7330,66
2011,11,Massachusetts,7340,131
2011,11,Massachusetts,7350,2
2011,11,Massachusetts,7360,7
2011,11,Massachusetts,7410,22
2011,11,Massachusetts,7420,34
2011,11,Massachusetts,7430,19
2011,11,Massachusetts,7510,8
2011,11,Massachusetts,7540,9
2011,11,Massachusetts,7550,1
2011,11,Massachusetts,7560,5
2011,11,Massachusetts,7630,47
2011,11,Massachusetts,7700,171
2011,11,Massachusetts,7710,2
2011,11,Massachusetts,7720,54
2011,11,Massachusetts,7730,3
2011,11,Massachusetts,7740,1
2011,11,Massachusetts,7750,202
2011,11,Massachusetts,7800,72
2011,11,Massachusetts,7810,50
2011,11,Massachusetts,7840,23
2011,11,Massachusetts,7850,4
2011,11,Massachusetts,7855,16
2011,11,Massachusetts,7900,16
2011,11,Massachusetts,7920,5
2011,11,Massachusetts,7930,1
2011,11,Massachusetts,7940,2
2011,11,Massachusetts,7950,13
2011,11,Massachusetts,8000,14
2011,11,Massachusetts,8010,3
2011,11,Massachusetts,8030,118
2011,11,Massachusetts,8040,6
2011,11,Massachusetts,8100,17
2011,11,Massachusetts,8130,16
2011,11,Massachusetts,8140,87
2011,11,Massachusetts,8150,1
2011,11,Massachusetts,8200,7
2011,11,Massachusetts,8210,3
2011,11,Massachusetts,8220,89
2011,11,Massachusetts,8230,57
2011,11,Massachusetts,8250,18
2011,11,Massachusetts,8300,53
2011,11,Massachusetts,8310,22
2011,11,Massachusetts,8320,50
2011,11,Massachusetts,8340,1
2011,11,Massachusetts,8350,21
2011,11,Massachusetts,8400,3
2011,11,Massachusetts,8420,2
2011,11,Massachusetts,8450,8
2011,11,Massachusetts,8460,9
2011,11,Massachusetts,8500,13
2011,11,Massachusetts,8510,6
2011,11,Massachusetts,8530,3
2011,11,Massachusetts,8540,9
2011,11,Massachusetts,8550,10
2011,11,Massachusetts,8600,10
2011,11,Massachusetts,8610,22
2011,11,Massachusetts,8620,24
2011,11,Massachusetts,8630,3
2011,11,Massachusetts,8640,6
2011,11,Massachusetts,8650,15
2011,11,Massachusetts,8710,15
2011,11,Massachusetts,8720,11
2011,11,Massachusetts,8730,2
2011,11,Massachusetts,8740,181
2011,11,Massachusetts,8750,14
2011,11,Massachusetts,8760,16
2011,11,Massachusetts,8800,51
2011,11,Massachusetts,8810,16
2011,11,Massachusetts,8830,17
2011,11,Massachusetts,8850,5
2011,11,Massachusetts,8860,5
2011,11,Massachusetts,8910,4
2011,11,Massachusetts,8920,9
2011,11,Massachusetts,8930,9
2011,11,Massachusetts,8940,1
2011,11,Massachusetts,8950,4
2011,11,Massachusetts,8965,248
2011,11,Massachusetts,9000,43
2011,11,Massachusetts,9030,17
2011,11,Massachusetts,9040,5
2011,11,Massachusetts,9050,18
2011,11,Massachusetts,9100,167
2011,11,Massachusetts,9130,524
2011,11,Massachusetts,9140,129
2011,11,Massachusetts,9150,23
2011,11,Massachusetts,9200,13
2011,11,Massachusetts,9240,5
2011,11,Massachusetts,9260,5
2011,11,Massachusetts,9300,10
2011,11,Massachusetts,9310,17
2011,11,Massachusetts,9350,31
2011,11,Massachusetts,9360,44
2011,11,Massachusetts,9410,7
2011,11,Massachusetts,9420,4
2011,11,Massachusetts,9510,5
2011,11,Massachusetts,9520,9
2011,11,Massachusetts,9600,68
2011,11,Massachusetts,9610,52
2011,11,Massachusetts,9620,537
2011,11,Massachusetts,9630,3
2011,11,Massachusetts,9640,125
2011,11,Massachusetts,9650,1
2011,11,Massachusetts,9720,23
2011,11,Massachusetts,9750,12
2011,11,Massachusetts,9800,3
2011,11,Massachusetts,9810,3
2011,11,Massachusetts,9820,8
2011,11,Massachusetts,9830,31
2011,11,Massachusetts,9920,26216
2011,11,New Hampshire,10,66
2011,11,New Hampshire,20,45
2011,11,New Hampshire,30,52
2011,11,New Hampshire,100,8
2011,11,New Hampshire,110,38
2011,11,New Hampshire,120,66
2011,11,New Hampshire,130,23
2011,11,New Hampshire,140,11
2011,11,New Hampshire,150,10
2011,11,New Hampshire,160,9
2011,11,New Hampshire,205,25
2011,11,New Hampshire,220,44
2011,11,New Hampshire,230,72
2011,11,New Hampshire,300,12
2011,11,New Hampshire,310,46
2011,11,New Hampshire,350,42
2011,11,New Hampshire,360,2
2011,11,New Hampshire,410,23
2011,11,New Hampshire,420,23
2011,11,New Hampshire,430,218
2011,11,New Hampshire,500,1
2011,11,New Hampshire,520,7
2011,11,New Hampshire,530,17
2011,11,New Hampshire,540,11
2011,11,New Hampshire,560,11
2011,11,New Hampshire,600,12
2011,11,New Hampshire,620,39
2011,11,New Hampshire,700,5
2011,11,New Hampshire,710,54
2011,11,New Hampshire,720,10
2011,11,New Hampshire,730,35
2011,11,New Hampshire,800,108
2011,11,New Hampshire,810,7
2011,11,New Hampshire,820,3
2011,11,New Hampshire,830,2
2011,11,New Hampshire,840,7
2011,11,New Hampshire,850,24
2011,11,New Hampshire,860,4
2011,11,New Hampshire,910,12
2011,11,New Hampshire,930,8
2011,11,New Hampshire,940,7
2011,11,New Hampshire,950,9
2011,11,New Hampshire,1000,69
2011,11,New Hampshire,1010,30
2011,11,New Hampshire,1020,70
2011,11,New Hampshire,1050,35
2011,11,New Hampshire,1060,8
2011,11,New Hampshire,1100,15
2011,11,New Hampshire,1200,1
2011,11,New Hampshire,1220,3
2011,11,New Hampshire,1240,5
2011,11,New Hampshire,1300,4
2011,11,New Hampshire,1310,4
2011,11,New Hampshire,1320,9
2011,11,New Hampshire,1350,2
2011,11,New Hampshire,1360,15
2011,11,New Hampshire,1400,6
2011,11,New Hampshire,1410,16
2011,11,New Hampshire,1420,1
2011,11,New Hampshire,1430,14
2011,11,New Hampshire,1440,4
2011,11,New Hampshire,1450,4
2011,11,New Hampshire,1460,22
2011,11,New Hampshire,1530,38
2011,11,New Hampshire,1540,14
2011,11,New Hampshire,1550,40
2011,11,New Hampshire,1560,8
2011,11,New Hampshire,1600,2
2011,11,New Hampshire,1610,1
2011,11,New Hampshire,1640,2
2011,11,New Hampshire,1650,2
2011,11,New Hampshire,1720,4
2011,11,New Hampshire,1740,8
2011,11,New Hampshire,1760,17
2011,11,New Hampshire,1800,4
2011,11,New Hampshire,1820,16
2011,11,New Hampshire,1830,2
2011,11,New Hampshire,1840,2
2011,11,New Hampshire,1900,1
2011,11,New Hampshire,1910,4
2011,11,New Hampshire,1920,6
2011,11,New Hampshire,1930,1
2011,11,New Hampshire,1960,6
2011,11,New Hampshire,2000,51
2011,11,New Hampshire,2010,52
2011,11,New Hampshire,2020,10
2011,11,New Hampshire,2040,18
2011,11,New Hampshire,2050,2
2011,11,New Hampshire,2060,3
2011,11,New Hampshire,2100,45
2011,11,New Hampshire,2140,8
2011,11,New Hampshire,2150,7
2011,11,New Hampshire,2200,96
2011,11,New Hampshire,2300,23
2011,11,New Hampshire,2310,219
2011,11,New Hampshire,2320,89
2011,11,New Hampshire,2330,29
2011,11,New Hampshire,2340,55
2011,11,New Hampshire,2400,1
2011,11,New Hampshire,2430,24
2011,11,New Hampshire,2440,9
2011,11,New Hampshire,2540,104
2011,11,New Hampshire,2550,12
2011,11,New Hampshire,2600,10
2011,11,New Hampshire,2630,41
2011,11,New Hampshire,2700,6
2011,11,New Hampshire,2720,30
2011,11,New Hampshire,2750,11
2011,11,New Hampshire,2760,1
2011,11,New Hampshire,2800,2
2011,11,New Hampshire,2810,18
2011,11,New Hampshire,2825,2
2011,11,New Hampshire,2840,2
2011,11,New Hampshire,2850,20
2011,11,New Hampshire,2860,6
2011,11,New Hampshire,2900,11
2011,11,New Hampshire,2910,7
2011,11,New Hampshire,2920,1
2011,11,New Hampshire,3000,7
2011,11,New Hampshire,3010,4
2011,11,New Hampshire,3030,4
2011,11,New Hampshire,3040,1
2011,11,New Hampshire,3050,13
2011,11,New Hampshire,3060,40
2011,11,New Hampshire,3110,5
2011,11,New Hampshire,3130,208
2011,11,New Hampshire,3150,8
2011,11,New Hampshire,3160,22
2011,11,New Hampshire,3220,6
2011,11,New Hampshire,3230,9
2011,11,New Hampshire,3240,8
2011,11,New Hampshire,3250,8
2011,11,New Hampshire,3300,25
2011,11,New Hampshire,3310,12
2011,11,New Hampshire,3320,21
2011,11,New Hampshire,3400,7
2011,11,New Hampshire,3410,25
2011,11,New Hampshire,3500,47
2011,11,New Hampshire,3510,4
2011,11,New Hampshire,3520,1
2011,11,New Hampshire,3530,8
2011,11,New Hampshire,3540,2
2011,11,New Hampshire,3600,98
2011,11,New Hampshire,3610,2
2011,11,New Hampshire,3620,5
2011,11,New Hampshire,3630,13
2011,11,New Hampshire,3640,15
2011,11,New Hampshire,3650,44
2011,11,New Hampshire,3700,4
2011,11,New Hampshire,3710,8
2011,11,New Hampshire,3720,7
2011,11,New Hampshire,3730,5
2011,11,New Hampshire,3740,21
2011,11,New Hampshire,3800,12
2011,11,New Hampshire,3820,23
2011,11,New Hampshire,3900,1
2011,11,New Hampshire,3910,1
2011,11,New Hampshire,3930,27
2011,11,New Hampshire,3940,4
2011,11,New Hampshire,3950,28
2011,11,New Hampshire,4000,132
2011,11,New Hampshire,4010,20
2011,11,New Hampshire,4030,50
2011,11,New Hampshire,4040,23
2011,11,New Hampshire,4050,25
2011,11,New Hampshire,4060,21
2011,11,New Hampshire,4110,98
2011,11,New Hampshire,4120,16
2011,11,New Hampshire,4130,22
2011,11,New Hampshire,4140,34
2011,11,New Hampshire,4150,22
2011,11,New Hampshire,4200,14
2011,11,New Hampshire,4210,15
2011,11,New Hampshire,4220,147
2011,11,New Hampshire,4230,109
2011,11,New Hampshire,4240,3
2011,11,New Hampshire,4250,87
2011,11,New Hampshire,4300,1
2011,11,New Hampshire,4320,7
2011,11,New Hampshire,4340,2
2011,11,New Hampshire,4350,15
2011,11,New Hampshire,4400,5
2011,11,New Hampshire,4420,3
2011,11,New Hampshire,4430,22
2011,11,New Hampshire,4460,3
2011,11,New Hampshire,4500,5
2011,11,New Hampshire,4510,38
2011,11,New Hampshire,4520,5
2011,11,New Hampshire,4530,4
2011,11,New Hampshire,4540,7
2011,11,New Hampshire,4600,92
2011,11,New Hampshire,4610,53
2011,11,New Hampshire,4620,49
2011,11,New Hampshire,4640,20
2011,11,New Hampshire,4650,5
2011,11,New Hampshire,4700,240
2011,11,New Hampshire,4720,208
2011,11,New Hampshire,4740,5
2011,11,New Hampshire,4750,4
2011,11,New Hampshire,4760,231
2011,11,New Hampshire,4800,15
2011,11,New Hampshire,4810,26
2011,11,New Hampshire,4820,15
2011,11,New Hampshire,4830,2
2011,11,New Hampshire,4840,28
2011,11,New Hampshire,4850,105
2011,11,New Hampshire,4900,7
2011,11,New Hampshire,4920,35
2011,11,New Hampshire,4930,4
2011,11,New Hampshire,4940,4
2011,11,New Hampshire,4950,15
2011,11,New Hampshire,4965,16
2011,11,New Hampshire,5000,89
2011,11,New Hampshire,5010,2
2011,11,New Hampshire,5020,3
2011,11,New Hampshire,5030,1
2011,11,New Hampshire,5100,3
2011,11,New Hampshire,5110,17
2011,11,New Hampshire,5120,85
2011,11,New Hampshire,5130,1
2011,11,New Hampshire,5140,7
2011,11,New Hampshire,5150,1
2011,11,New Hampshire,5160,17
2011,11,New Hampshire,5165,2
2011,11,New Hampshire,5200,1
2011,11,New Hampshire,5220,5
2011,11,New Hampshire,5230,4
2011,11,New Hampshire,5240,132
2011,11,New Hampshire,5250,1
2011,11,New Hampshire,5260,19
2011,11,New Hampshire,5300,7
2011,11,New Hampshire,5310,18
2011,11,New Hampshire,5320,16
2011,11,New Hampshire,5330,3
2011,11,New Hampshire,5340,1
2011,11,New Hampshire,5350,20
2011,11,New Hampshire,5360,2
2011,11,New Hampshire,5400,57
2011,11,New Hampshire,5410,4
2011,11,New Hampshire,5420,3
2011,11,New Hampshire,5500,1
2011,11,New Hampshire,5510,13
2011,11,New Hampshire,5520,14
2011,11,New Hampshire,5530,2
2011,11,New Hampshire,5540,8
2011,11,New Hampshire,5550,28
2011,11,New Hampshire,5560,1
2011,11,New Hampshire,5600,18
2011,11,New Hampshire,5610,38
2011,11,New Hampshire,5620,88
2011,11,New Hampshire,5630,2
2011,11,New Hampshire,5700,217
2011,11,New Hampshire,5800,3
2011,11,New Hampshire,5810,29
2011,11,New Hampshire,5820,13
2011,11,New Hampshire,5840,19
2011,11,New Hampshire,5850,9
2011,11,New Hampshire,5860,60
2011,11,New Hampshire,5900,1
2011,11,New Hampshire,5910,3
2011,11,New Hampshire,5920,1
2011,11,New Hampshire,5940,37
2011,11,New Hampshire,6005,5
2011,11,New Hampshire,6010,1
2011,11,New Hampshire,6040,1
2011,11,New Hampshire,6050,35
2011,11,New Hampshire,6100,2
2011,11,New Hampshire,6120,4
2011,11,New Hampshire,6130,22
2011,11,New Hampshire,6200,49
2011,11,New Hampshire,6210,2
2011,11,New Hampshire,6220,6
2011,11,New Hampshire,6230,92
2011,11,New Hampshire,6240,7
2011,11,New Hampshire,6250,1
2011,11,New Hampshire,6260,78
2011,11,New Hampshire,6300,2
2011,11,New Hampshire,6320,31
2011,11,New Hampshire,6330,13
2011,11,New Hampshire,6355,47
2011,11,New Hampshire,6360,1
2011,11,New Hampshire,6420,20
2011,11,New Hampshire,6440,33
2011,11,New Hampshire,6500,1
2011,11,New Hampshire,6515,11
2011,11,New Hampshire,6520,10
2011,11,New Hampshire,6600,2
2011,11,New Hampshire,6660,2
2011,11,New Hampshire,6700,2
2011,11,New Hampshire,6710,4
2011,11,New Hampshire,6730,15
2011,11,New Hampshire,6765,7
2011,11,New Hampshire,6820,3
2011,11,New Hampshire,7000,13
2011,11,New Hampshire,7010,16
2011,11,New Hampshire,7020,8
2011,11,New Hampshire,7100,2
2011,11,New Hampshire,7110,1
2011,11,New Hampshire,7130,2
2011,11,New Hampshire,7140,7
2011,11,New Hampshire,7150,7
2011,11,New Hampshire,7200,45
2011,11,New Hampshire,7210,22
2011,11,New Hampshire,7220,10
2011,11,New Hampshire,7240,7
2011,11,New Hampshire,7260,8
2011,11,New Hampshire,7315,26
2011,11,New Hampshire,7320,3
2011,11,New Hampshire,7330,22
2011,11,New Hampshire,7340,24
2011,11,New Hampshire,7350,1
2011,11,New Hampshire,7360,1
2011,11,New Hampshire,7410,12
2011,11,New Hampshire,7420,9
2011,11,New Hampshire,7430,2
2011,11,New Hampshire,7510,2
2011,11,New Hampshire,7540,1
2011,11,New Hampshire,7630,17
2011,11,New Hampshire,7700,57
2011,11,New Hampshire,7710,1
2011,11,New Hampshire,7720,16
2011,11,New Hampshire,7730,2
2011,11,New Hampshire,7740,4
2011,11,New Hampshire,7750,62
2011,11,New Hampshire,7800,13
2011,11,New Hampshire,7810,3
2011,11,New Hampshire,7840,5
2011,11,New Hampshire,7850,1
2011,11,New Hampshire,7900,12
2011,11,New Hampshire,7930,1
2011,11,New Hampshire,7950,5
2011,11,New Hampshire,7960,1
2011,11,New Hampshire,8000,5
2011,11,New Hampshire,8010,2
2011,11,New Hampshire,8030,38
2011,11,New Hampshire,8040,1
2011,11,New Hampshire,8060,3
2011,11,New Hampshire,8100,4
2011,11,New Hampshire,8130,5
2011,11,New Hampshire,8140,22
2011,11,New Hampshire,8150,1
2011,11,New Hampshire,8200,1
2011,11,New Hampshire,8210,2
2011,11,New Hampshire,8220,35
2011,11,New Hampshire,8230,12
2011,11,New Hampshire,8250,6
2011,11,New Hampshire,8300,21
2011,11,New Hampshire,8310,2
2011,11,New Hampshire,8320,10
2011,11,New Hampshire,8350,2
2011,11,New Hampshire,8400,1
2011,11,New Hampshire,8410,2
2011,11,New Hampshire,8450,3
2011,11,New Hampshire,8460,1
2011,11,New Hampshire,8500,2
2011,11,New Hampshire,8510,2
2011,11,New Hampshire,8530,6
2011,11,New Hampshire,8540,2
2011,11,New Hampshire,8550,3
2011,11,New Hampshire,8600,2
2011,11,New Hampshire,8610,4
2011,11,New Hampshire,8620,7
2011,11,New Hampshire,8630,2
2011,11,New Hampshire,8650,5
2011,11,New Hampshire,8710,5
2011,11,New Hampshire,8720,3
2011,11,New Hampshire,8740,78
2011,11,New Hampshire,8750,2
2011,11,New Hampshire,8760,6
2011,11,New Hampshire,8800,14
2011,11,New Hampshire,8810,9
2011,11,New Hampshire,8830,3
2011,11,New Hampshire,8850,3
2011,11,New Hampshire,8910,1
2011,11,New Hampshire,8920,5
2011,11,New Hampshire,8950,5
2011,11,New Hampshire,8965,60
2011,11,New Hampshire,9000,8
2011,11,New Hampshire,9030,11
2011,11,New Hampshire,9040,5
2011,11,New Hampshire,9050,9
2011,11,New Hampshire,9100,33
2011,11,New Hampshire,9130,159
2011,11,New Hampshire,9140,22
2011,11,New Hampshire,9150,4
2011,11,New Hampshire,9240,1
2011,11,New Hampshire,9260,1
